businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification
ADD4273-TEST1,ADD4273,2026-01-22T09:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD4273-TEST2,ADD4273,2026-01-22T09:13:10Z,FAIL,Sterility,Conforms
ADD4273-TEST3,ADD4273,2026-01-22T09:13:10Z,FAIL,Endotoxin,Does Not Conform
ADD4273-TEST4,ADD4273,2026-01-22T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA0754-TEST0,ADA0754,2026-02-19T15:13:10Z,FAIL,Appearance,Conforms
ADA0754-TEST1,ADA0754,2026-02-19T15:13:10Z,FAIL,Mycoplasma,Conforms
ADA0754-TEST2,ADA0754,2026-02-19T15:13:10Z,FAIL,Sterility,Does Not Conform
ADA0754-TEST3,ADA0754,2026-02-19T15:13:10Z,FAIL,Endotoxin,Conforms
ADA0754-TEST4,ADA0754,2026-02-19T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY1351-TEST0,ACY1351,2026-03-03T11:13:10Z,FAIL,Appearance,Conforms
ACY1351-TEST1,ACY1351,2026-03-03T11:13:10Z,FAIL,Mycoplasma,Conforms
ACY1351-TEST2,ACY1351,2026-03-03T11:13:10Z,FAIL,Sterility,Conforms
ACY1351-TEST3,ACY1351,2026-03-03T11:13:10Z,FAIL,Endotoxin,Does Not Conform
ACY1351-TEST4,ACY1351,2026-03-03T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX2932-TEST0,ACX2932,2026-02-07T11:13:10Z,FAIL,Appearance,Does Not Conform
ACX2932-TEST1,ACX2932,2026-02-07T11:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX2932-TEST2,ACX2932,2026-02-07T11:13:10Z,FAIL,Sterility,Conforms
ACX2932-TEST3,ACX2932,2026-02-07T11:13:10Z,FAIL,Endotoxin,Conforms
ACX2932-TEST4,ACX2932,2026-02-07T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK1728-TEST0,ADK1728,2026-03-02T12:13:10Z,FAIL,Appearance,Conforms
ADK1728-TEST1,ADK1728,2026-03-02T12:13:10Z,FAIL,Mycoplasma,Conforms
ADK1728-TEST2,ADK1728,2026-03-02T12:13:10Z,FAIL,Sterility,Does Not Conform
ADK1728-TEST3,ADK1728,2026-03-02T12:13:10Z,FAIL,Endotoxin,Conforms
ADK1728-TEST4,ADK1728,2026-03-02T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK0687-TEST0,ADK0687,2026-02-07T00:13:10Z,FAIL,Appearance,Conforms
ADK0687-TEST1,ADK0687,2026-02-07T00:13:10Z,FAIL,Mycoplasma,Conforms
ADK0687-TEST2,ADK0687,2026-02-07T00:13:10Z,FAIL,Sterility,Does Not Conform
ADK0687-TEST3,ADK0687,2026-02-07T00:13:10Z,FAIL,Endotoxin,Conforms
ADK0687-TEST4,ADK0687,2026-02-07T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE7250-TEST0,ADE7250,2026-02-10T17:13:10Z,FAIL,Appearance,Conforms
ADE7250-TEST1,ADE7250,2026-02-10T17:13:10Z,FAIL,Mycoplasma,Conforms
ADE7250-TEST2,ADE7250,2026-02-10T17:13:10Z,FAIL,Sterility,Conforms
ADE7250-TEST3,ADE7250,2026-02-10T17:13:10Z,FAIL,Endotoxin,Does Not Conform
ADE7250-TEST4,ADE7250,2026-02-10T17:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX6424-TEST0,ACX6424,2026-01-12T22:13:10Z,FAIL,Appearance,Conforms
ACX6424-TEST1,ACX6424,2026-01-12T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX6424-TEST2,ACX6424,2026-01-12T22:13:10Z,FAIL,Sterility,Conforms
ACX6424-TEST3,ACX6424,2026-01-12T22:13:10Z,FAIL,Endotoxin,Conforms
ACX6424-TEST4,ACX6424,2026-01-12T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB8516-TEST0,ADB8516,2026-02-04T09:13:10Z,FAIL,Appearance,Does Not Conform
ADB8516-TEST1,ADB8516,2026-02-04T09:13:10Z,FAIL,Mycoplasma,Conforms
ADB8516-TEST2,ADB8516,2026-02-04T09:13:10Z,FAIL,Sterility,Conforms
ADB8516-TEST3,ADB8516,2026-02-04T09:13:10Z,FAIL,Endotoxin,Conforms
ADB8516-TEST4,ADB8516,2026-02-04T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC0510-TEST0,ADC0510,2026-01-08T03:13:10Z,FAIL,Appearance,Does Not Conform
ADC0510-TEST1,ADC0510,2026-01-08T03:13:10Z,FAIL,Mycoplasma,Conforms
ADC0510-TEST2,ADC0510,2026-01-08T03:13:10Z,FAIL,Sterility,Conforms
ADC0510-TEST3,ADC0510,2026-01-08T03:13:10Z,FAIL,Endotoxin,Conforms
ADC0510-TEST4,ADC0510,2026-01-08T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY6550-TEST0,ACY6550,2026-01-19T23:13:10Z,FAIL,Appearance,Does Not Conform
ACY6550-TEST1,ACY6550,2026-01-19T23:13:10Z,FAIL,Mycoplasma,Conforms
ACY6550-TEST2,ACY6550,2026-01-19T23:13:10Z,FAIL,Sterility,Conforms
ACY6550-TEST3,ACY6550,2026-01-19T23:13:10Z,FAIL,Endotoxin,Conforms
ACY6550-TEST4,ACY6550,2026-01-19T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ7717-TEST0,ADJ7717,2026-03-04T15:13:10Z,FAIL,Appearance,Conforms
ADJ7717-TEST1,ADJ7717,2026-03-04T15:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADJ7717-TEST2,ADJ7717,2026-03-04T15:13:10Z,FAIL,Sterility,Does Not Conform
ADJ7717-TEST3,ADJ7717,2026-03-04T15:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ7717-TEST4,ADJ7717,2026-03-04T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB3408-TEST0,ADB3408,2026-01-13T22:13:10Z,FAIL,Appearance,Conforms
ADB3408-TEST1,ADB3408,2026-01-13T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADB3408-TEST2,ADB3408,2026-01-13T22:13:10Z,FAIL,Sterility,Conforms
ADB3408-TEST3,ADB3408,2026-01-13T22:13:10Z,FAIL,Endotoxin,Conforms
ADB3408-TEST4,ADB3408,2026-01-13T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK4585-TEST0,ADK4585,2026-01-06T17:13:10Z,FAIL,Appearance,Does Not Conform
ADK4585-TEST1,ADK4585,2026-01-06T17:13:10Z,FAIL,Mycoplasma,Conforms
ADK4585-TEST2,ADK4585,2026-01-06T17:13:10Z,FAIL,Sterility,Conforms
ADK4585-TEST3,ADK4585,2026-01-06T17:13:10Z,FAIL,Endotoxin,Conforms
ADK4585-TEST4,ADK4585,2026-01-06T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ3009-TEST0,ADJ3009,2026-01-07T16:13:10Z,PASS,Appearance,Conforms
ADJ3009-TEST1,ADJ3009,2026-01-07T16:13:10Z,PASS,Mycoplasma,Conforms
ADJ3009-TEST2,ADJ3009,2026-01-07T16:13:10Z,PASS,Sterility,Conforms
ADJ3009-TEST3,ADJ3009,2026-01-07T16:13:10Z,PASS,Endotoxin,Conforms
ADJ3009-TEST4,ADJ3009,2026-01-07T16:13:10Z,PASS,Cell Viability Percentage,Conforms
ACW8472-TEST0,ACW8472,2026-02-11T02:13:10Z,FAIL,Appearance,Conforms
ACW8472-TEST1,ACW8472,2026-02-11T02:13:10Z,FAIL,Mycoplasma,Conforms
ACW8472-TEST2,ACW8472,2026-02-11T02:13:10Z,FAIL,Sterility,Does Not Conform
ACW8472-TEST3,ACW8472,2026-02-11T02:13:10Z,FAIL,Endotoxin,Conforms
ACW8472-TEST4,ACW8472,2026-02-11T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK5425-TEST0,ADK5425,2026-02-25T19:13:10Z,FAIL,Appearance,Does Not Conform
ADK5425-TEST1,ADK5425,2026-02-25T19:13:10Z,FAIL,Mycoplasma,Conforms
ADK5425-TEST2,ADK5425,2026-02-25T19:13:10Z,FAIL,Sterility,Conforms
ADK5425-TEST3,ADK5425,2026-02-25T19:13:10Z,FAIL,Endotoxin,Conforms
ADK5425-TEST4,ADK5425,2026-02-25T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC8392-TEST0,ADC8392,2026-02-23T20:13:10Z,FAIL,Appearance,Does Not Conform
ADC8392-TEST1,ADC8392,2026-02-23T20:13:10Z,FAIL,Mycoplasma,Conforms
ADC8392-TEST2,ADC8392,2026-02-23T20:13:10Z,FAIL,Sterility,Conforms
ADC8392-TEST3,ADC8392,2026-02-23T20:13:10Z,FAIL,Endotoxin,Conforms
ADC8392-TEST4,ADC8392,2026-02-23T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC4791-TEST0,ADC4791,2026-02-09T18:13:10Z,FAIL,Appearance,Does Not Conform
ADC4791-TEST1,ADC4791,2026-02-09T18:13:10Z,FAIL,Mycoplasma,Conforms
ADC4791-TEST2,ADC4791,2026-02-09T18:13:10Z,FAIL,Sterility,Conforms
ADC4791-TEST3,ADC4791,2026-02-09T18:13:10Z,FAIL,Endotoxin,Conforms
ADC4791-TEST4,ADC4791,2026-02-09T18:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADC0502-TEST0,ADC0502,2026-01-25T23:13:10Z,FAIL,Appearance,Does Not Conform
ADC0502-TEST1,ADC0502,2026-01-25T23:13:10Z,FAIL,Mycoplasma,Conforms
ADC0502-TEST2,ADC0502,2026-01-25T23:13:10Z,FAIL,Sterility,Conforms
ADC0502-TEST3,ADC0502,2026-01-25T23:13:10Z,FAIL,Endotoxin,Conforms
ADC0502-TEST4,ADC0502,2026-01-25T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW0984-TEST0,ACW0984,2026-01-20T09:13:10Z,FAIL,Appearance,Conforms
ACW0984-TEST1,ACW0984,2026-01-20T09:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW0984-TEST2,ACW0984,2026-01-20T09:13:10Z,FAIL,Sterility,Does Not Conform
ACW0984-TEST3,ACW0984,2026-01-20T09:13:10Z,FAIL,Endotoxin,Conforms
ACW0984-TEST4,ACW0984,2026-01-20T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB6581-TEST0,ADB6581,2026-02-14T06:13:10Z,FAIL,Appearance,Does Not Conform
ADB6581-TEST1,ADB6581,2026-02-14T06:13:10Z,FAIL,Mycoplasma,Conforms
ADB6581-TEST2,ADB6581,2026-02-14T06:13:10Z,FAIL,Sterility,Conforms
ADB6581-TEST3,ADB6581,2026-02-14T06:13:10Z,FAIL,Endotoxin,Conforms
ADB6581-TEST4,ADB6581,2026-02-14T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB5235-TEST0,ADB5235,2026-02-21T18:13:10Z,FAIL,Appearance,Does Not Conform
ADB5235-TEST1,ADB5235,2026-02-21T18:13:10Z,FAIL,Mycoplasma,Conforms
ADB5235-TEST2,ADB5235,2026-02-21T18:13:10Z,FAIL,Sterility,Conforms
ADB5235-TEST3,ADB5235,2026-02-21T18:13:10Z,FAIL,Endotoxin,Conforms
ADB5235-TEST4,ADB5235,2026-02-21T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ5523-TEST0,ACZ5523,2026-03-05T18:13:10Z,FAIL,Appearance,Conforms
ACZ5523-TEST1,ACZ5523,2026-03-05T18:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ5523-TEST2,ACZ5523,2026-03-05T18:13:10Z,FAIL,Sterility,Conforms
ACZ5523-TEST3,ACZ5523,2026-03-05T18:13:10Z,FAIL,Endotoxin,Conforms
ACZ5523-TEST4,ACZ5523,2026-03-05T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADH9615-TEST0,ADH9615,2026-02-13T20:13:10Z,PASS,Appearance,Conforms
ADH9615-TEST1,ADH9615,2026-02-13T20:13:10Z,PASS,Mycoplasma,Conforms
ADH9615-TEST2,ADH9615,2026-02-13T20:13:10Z,PASS,Sterility,Conforms
ADH9615-TEST3,ADH9615,2026-02-13T20:13:10Z,PASS,Endotoxin,Conforms
ADH9615-TEST4,ADH9615,2026-02-13T20:13:10Z,PASS,Cell Viability Percentage,Conforms
ACX2953-TEST0,ACX2953,2026-01-21T22:13:10Z,FAIL,Appearance,Conforms
ACX2953-TEST1,ACX2953,2026-01-21T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX2953-TEST2,ACX2953,2026-01-21T22:13:10Z,FAIL,Sterility,Does Not Conform
ACX2953-TEST3,ACX2953,2026-01-21T22:13:10Z,FAIL,Endotoxin,Conforms
ACX2953-TEST4,ACX2953,2026-01-21T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACM5554-TEST0,ACM5554,2026-01-22T13:13:10Z,FAIL,Appearance,Does Not Conform
ACM5554-TEST1,ACM5554,2026-01-22T13:13:10Z,FAIL,Mycoplasma,Conforms
ACM5554-TEST2,ACM5554,2026-01-22T13:13:10Z,FAIL,Sterility,Conforms
ACM5554-TEST3,ACM5554,2026-01-22T13:13:10Z,FAIL,Endotoxin,Conforms
ACM5554-TEST4,ACM5554,2026-01-22T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY1337-TEST0,ACY1337,2026-01-22T17:13:10Z,FAIL,Appearance,Does Not Conform
ACY1337-TEST1,ACY1337,2026-01-22T17:13:10Z,FAIL,Mycoplasma,Conforms
ACY1337-TEST2,ACY1337,2026-01-22T17:13:10Z,FAIL,Sterility,Conforms
ACY1337-TEST3,ACY1337,2026-01-22T17:13:10Z,FAIL,Endotoxin,Conforms
ACY1337-TEST4,ACY1337,2026-01-22T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE3283-TEST0,ADE3283,2026-02-16T23:13:10Z,FAIL,Appearance,Does Not Conform
ADE3283-TEST1,ADE3283,2026-02-16T23:13:10Z,FAIL,Mycoplasma,Conforms
ADE3283-TEST2,ADE3283,2026-02-16T23:13:10Z,FAIL,Sterility,Conforms
ADE3283-TEST3,ADE3283,2026-02-16T23:13:10Z,FAIL,Endotoxin,Conforms
ADE3283-TEST4,ADE3283,2026-02-16T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ9811-TEST0,ACZ9811,2026-02-15T17:13:10Z,FAIL,Appearance,Conforms
ACZ9811-TEST1,ACZ9811,2026-02-15T17:13:10Z,FAIL,Mycoplasma,Conforms
ACZ9811-TEST2,ACZ9811,2026-02-15T17:13:10Z,FAIL,Sterility,Does Not Conform
ACZ9811-TEST3,ACZ9811,2026-02-15T17:13:10Z,FAIL,Endotoxin,Conforms
ACZ9811-TEST4,ACZ9811,2026-02-15T17:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACZ2570-TEST0,ACZ2570,2026-02-08T21:13:10Z,FAIL,Appearance,Conforms
ACZ2570-TEST1,ACZ2570,2026-02-08T21:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ2570-TEST2,ACZ2570,2026-02-08T21:13:10Z,FAIL,Sterility,Conforms
ACZ2570-TEST3,ACZ2570,2026-02-08T21:13:10Z,FAIL,Endotoxin,Conforms
ACZ2570-TEST4,ACZ2570,2026-02-08T21:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX1577-TEST0,ACX1577,2026-01-24T13:13:10Z,FAIL,Appearance,Conforms
ACX1577-TEST1,ACX1577,2026-01-24T13:13:10Z,FAIL,Mycoplasma,Conforms
ACX1577-TEST2,ACX1577,2026-01-24T13:13:10Z,FAIL,Sterility,Conforms
ACX1577-TEST3,ACX1577,2026-01-24T13:13:10Z,FAIL,Endotoxin,Conforms
ACX1577-TEST4,ACX1577,2026-01-24T13:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADK5755-TEST0,ADK5755,2026-01-09T14:13:10Z,FAIL,Appearance,Conforms
ADK5755-TEST1,ADK5755,2026-01-09T14:13:10Z,FAIL,Mycoplasma,Conforms
ADK5755-TEST2,ADK5755,2026-01-09T14:13:10Z,FAIL,Sterility,Does Not Conform
ADK5755-TEST3,ADK5755,2026-01-09T14:13:10Z,FAIL,Endotoxin,Conforms
ADK5755-TEST4,ADK5755,2026-01-09T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ0316-TEST0,ACZ0316,2026-02-28T13:13:10Z,FAIL,Appearance,Does Not Conform
ACZ0316-TEST1,ACZ0316,2026-02-28T13:13:10Z,FAIL,Mycoplasma,Conforms
ACZ0316-TEST2,ACZ0316,2026-02-28T13:13:10Z,FAIL,Sterility,Conforms
ACZ0316-TEST3,ACZ0316,2026-02-28T13:13:10Z,FAIL,Endotoxin,Conforms
ACZ0316-TEST4,ACZ0316,2026-02-28T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW9672-TEST0,ACW9672,2026-01-11T13:13:10Z,FAIL,Appearance,Conforms
ACW9672-TEST1,ACW9672,2026-01-11T13:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW9672-TEST2,ACW9672,2026-01-11T13:13:10Z,FAIL,Sterility,Conforms
ACW9672-TEST3,ACW9672,2026-01-11T13:13:10Z,FAIL,Endotoxin,Conforms
ACW9672-TEST4,ACW9672,2026-01-11T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY3759-TEST0,ACY3759,2026-02-11T08:13:10Z,FAIL,Appearance,Conforms
ACY3759-TEST1,ACY3759,2026-02-11T08:13:10Z,FAIL,Mycoplasma,Conforms
ACY3759-TEST2,ACY3759,2026-02-11T08:13:10Z,FAIL,Sterility,Does Not Conform
ACY3759-TEST3,ACY3759,2026-02-11T08:13:10Z,FAIL,Endotoxin,Conforms
ACY3759-TEST4,ACY3759,2026-02-11T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD6358-TEST0,ADD6358,2026-01-26T00:13:10Z,PASS,Appearance,Conforms
ADD6358-TEST1,ADD6358,2026-01-26T00:13:10Z,PASS,Mycoplasma,Conforms
ADD6358-TEST2,ADD6358,2026-01-26T00:13:10Z,PASS,Sterility,Conforms
ADD6358-TEST3,ADD6358,2026-01-26T00:13:10Z,PASS,Endotoxin,Conforms
ADD6358-TEST4,ADD6358,2026-01-26T00:13:10Z,PASS,Cell Viability Percentage,Conforms
ADG2533-TEST0,ADG2533,2026-01-20T10:13:10Z,FAIL,Appearance,Does Not Conform
ADG2533-TEST1,ADG2533,2026-01-20T10:13:10Z,FAIL,Mycoplasma,Conforms
ADG2533-TEST2,ADG2533,2026-01-20T10:13:10Z,FAIL,Sterility,Conforms
ADG2533-TEST3,ADG2533,2026-01-20T10:13:10Z,FAIL,Endotoxin,Conforms
ADG2533-TEST4,ADG2533,2026-01-20T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ9417-TEST0,ADJ9417,2026-02-11T20:13:10Z,FAIL,Appearance,Conforms
ADJ9417-TEST1,ADJ9417,2026-02-11T20:13:10Z,FAIL,Mycoplasma,Conforms
ADJ9417-TEST2,ADJ9417,2026-02-11T20:13:10Z,FAIL,Sterility,Does Not Conform
ADJ9417-TEST3,ADJ9417,2026-02-11T20:13:10Z,FAIL,Endotoxin,Conforms
ADJ9417-TEST4,ADJ9417,2026-02-11T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY8517-TEST0,ACY8517,2026-02-19T03:13:10Z,FAIL,Appearance,Conforms
ACY8517-TEST1,ACY8517,2026-02-19T03:13:10Z,FAIL,Mycoplasma,Conforms
ACY8517-TEST2,ACY8517,2026-02-19T03:13:10Z,FAIL,Sterility,Does Not Conform
ACY8517-TEST3,ACY8517,2026-02-19T03:13:10Z,FAIL,Endotoxin,Does Not Conform
ACY8517-TEST4,ACY8517,2026-02-19T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADH7197-TEST0,ADH7197,2026-01-10T11:13:10Z,PASS,Appearance,Conforms
ADH7197-TEST1,ADH7197,2026-01-10T11:13:10Z,PASS,Mycoplasma,Conforms
ADH7197-TEST2,ADH7197,2026-01-10T11:13:10Z,PASS,Sterility,Conforms
ADH7197-TEST3,ADH7197,2026-01-10T11:13:10Z,PASS,Endotoxin,Conforms
ADH7197-TEST4,ADH7197,2026-01-10T11:13:10Z,PASS,Cell Viability Percentage,Conforms
ADJ8844-TEST0,ADJ8844,2026-01-26T07:13:10Z,FAIL,Appearance,Does Not Conform
ADJ8844-TEST1,ADJ8844,2026-01-26T07:13:10Z,FAIL,Mycoplasma,Conforms
ADJ8844-TEST2,ADJ8844,2026-01-26T07:13:10Z,FAIL,Sterility,Conforms
ADJ8844-TEST3,ADJ8844,2026-01-26T07:13:10Z,FAIL,Endotoxin,Conforms
ADJ8844-TEST4,ADJ8844,2026-01-26T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ9419-TEST0,ADJ9419,2026-03-03T10:13:10Z,FAIL,Appearance,Conforms
ADJ9419-TEST1,ADJ9419,2026-03-03T10:13:10Z,FAIL,Mycoplasma,Conforms
ADJ9419-TEST2,ADJ9419,2026-03-03T10:13:10Z,FAIL,Sterility,Conforms
ADJ9419-TEST3,ADJ9419,2026-03-03T10:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ9419-TEST4,ADJ9419,2026-03-03T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC7374-TEST0,ADC7374,2026-02-24T08:13:10Z,FAIL,Appearance,Conforms
ADC7374-TEST1,ADC7374,2026-02-24T08:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADC7374-TEST2,ADC7374,2026-02-24T08:13:10Z,FAIL,Sterility,Conforms
ADC7374-TEST3,ADC7374,2026-02-24T08:13:10Z,FAIL,Endotoxin,Conforms
ADC7374-TEST4,ADC7374,2026-02-24T08:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADJ4136-TEST0,ADJ4136,2026-03-05T16:13:10Z,FAIL,Appearance,Conforms
ADJ4136-TEST1,ADJ4136,2026-03-05T16:13:10Z,FAIL,Mycoplasma,Conforms
ADJ4136-TEST2,ADJ4136,2026-03-05T16:13:10Z,FAIL,Sterility,Does Not Conform
ADJ4136-TEST3,ADJ4136,2026-03-05T16:13:10Z,FAIL,Endotoxin,Conforms
ADJ4136-TEST4,ADJ4136,2026-03-05T16:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACY2522-TEST0,ACY2522,2026-02-14T12:13:10Z,FAIL,Appearance,Does Not Conform
ACY2522-TEST1,ACY2522,2026-02-14T12:13:10Z,FAIL,Mycoplasma,Conforms
ACY2522-TEST2,ACY2522,2026-02-14T12:13:10Z,FAIL,Sterility,Conforms
ACY2522-TEST3,ACY2522,2026-02-14T12:13:10Z,FAIL,Endotoxin,Conforms
ACY2522-TEST4,ACY2522,2026-02-14T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX7997-TEST0,ACX7997,2026-01-19T15:13:10Z,FAIL,Appearance,Does Not Conform
ACX7997-TEST1,ACX7997,2026-01-19T15:13:10Z,FAIL,Mycoplasma,Conforms
ACX7997-TEST2,ACX7997,2026-01-19T15:13:10Z,FAIL,Sterility,Does Not Conform
ACX7997-TEST3,ACX7997,2026-01-19T15:13:10Z,FAIL,Endotoxin,Conforms
ACX7997-TEST4,ACX7997,2026-01-19T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ1799-TEST0,ACZ1799,2026-01-12T17:13:10Z,FAIL,Appearance,Conforms
ACZ1799-TEST1,ACZ1799,2026-01-12T17:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ1799-TEST2,ACZ1799,2026-01-12T17:13:10Z,FAIL,Sterility,Conforms
ACZ1799-TEST3,ACZ1799,2026-01-12T17:13:10Z,FAIL,Endotoxin,Conforms
ACZ1799-TEST4,ACZ1799,2026-01-12T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX2949-TEST0,ACX2949,2026-02-15T11:13:10Z,FAIL,Appearance,Conforms
ACX2949-TEST1,ACX2949,2026-02-15T11:13:10Z,FAIL,Mycoplasma,Conforms
ACX2949-TEST2,ACX2949,2026-02-15T11:13:10Z,FAIL,Sterility,Does Not Conform
ACX2949-TEST3,ACX2949,2026-02-15T11:13:10Z,FAIL,Endotoxin,Does Not Conform
ACX2949-TEST4,ACX2949,2026-02-15T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY6304-TEST0,ACY6304,2026-01-17T23:13:10Z,PASS,Appearance,Conforms
ACY6304-TEST1,ACY6304,2026-01-17T23:13:10Z,PASS,Mycoplasma,Conforms
ACY6304-TEST2,ACY6304,2026-01-17T23:13:10Z,PASS,Sterility,Conforms
ACY6304-TEST3,ACY6304,2026-01-17T23:13:10Z,PASS,Endotoxin,Conforms
ACY6304-TEST4,ACY6304,2026-01-17T23:13:10Z,PASS,Cell Viability Percentage,Conforms
ACW0381-TEST0,ACW0381,2026-03-05T08:13:10Z,FAIL,Appearance,Does Not Conform
ACW0381-TEST1,ACW0381,2026-03-05T08:13:10Z,FAIL,Mycoplasma,Conforms
ACW0381-TEST2,ACW0381,2026-03-05T08:13:10Z,FAIL,Sterility,Conforms
ACW0381-TEST3,ACW0381,2026-03-05T08:13:10Z,FAIL,Endotoxin,Conforms
ACW0381-TEST4,ACW0381,2026-03-05T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC2407-TEST0,ADC2407,2026-02-08T08:13:10Z,FAIL,Appearance,Does Not Conform
ADC2407-TEST1,ADC2407,2026-02-08T08:13:10Z,FAIL,Mycoplasma,Conforms
ADC2407-TEST2,ADC2407,2026-02-08T08:13:10Z,FAIL,Sterility,Conforms
ADC2407-TEST3,ADC2407,2026-02-08T08:13:10Z,FAIL,Endotoxin,Conforms
ADC2407-TEST4,ADC2407,2026-02-08T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD2613-TEST0,ADD2613,2026-01-07T17:13:10Z,FAIL,Appearance,Conforms
ADD2613-TEST1,ADD2613,2026-01-07T17:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD2613-TEST2,ADD2613,2026-01-07T17:13:10Z,FAIL,Sterility,Conforms
ADD2613-TEST3,ADD2613,2026-01-07T17:13:10Z,FAIL,Endotoxin,Conforms
ADD2613-TEST4,ADD2613,2026-01-07T17:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW6771-TEST0,ACW6771,2026-01-06T17:13:10Z,FAIL,Appearance,Conforms
ACW6771-TEST1,ACW6771,2026-01-06T17:13:10Z,FAIL,Mycoplasma,Conforms
ACW6771-TEST2,ACW6771,2026-01-06T17:13:10Z,FAIL,Sterility,Conforms
ACW6771-TEST3,ACW6771,2026-01-06T17:13:10Z,FAIL,Endotoxin,Conforms
ACW6771-TEST4,ACW6771,2026-01-06T17:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADC6513-TEST0,ADC6513,2026-01-08T22:13:10Z,FAIL,Appearance,Does Not Conform
ADC6513-TEST1,ADC6513,2026-01-08T22:13:10Z,FAIL,Mycoplasma,Conforms
ADC6513-TEST2,ADC6513,2026-01-08T22:13:10Z,FAIL,Sterility,Conforms
ADC6513-TEST3,ADC6513,2026-01-08T22:13:10Z,FAIL,Endotoxin,Conforms
ADC6513-TEST4,ADC6513,2026-01-08T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA1913-TEST0,ADA1913,2026-01-14T12:13:10Z,PASS,Appearance,Conforms
ADA1913-TEST1,ADA1913,2026-01-14T12:13:10Z,PASS,Mycoplasma,Conforms
ADA1913-TEST2,ADA1913,2026-01-14T12:13:10Z,PASS,Sterility,Conforms
ADA1913-TEST3,ADA1913,2026-01-14T12:13:10Z,PASS,Endotoxin,Conforms
